DeliveryPersonAge,DeliveryPersonRatings,RestaurantLatitude,RestaurantLongitude,DeliveryLocationLatitude,DeliveryLocationLongitude,TimeOrdered,TimeOrderPickedUp,WeatherCondition,RoadTrafficDensity,VehicleCondition,TypeOfOrder,VehicleType,MultipleDeliveries,City,TimeTaken(min)
33,3.8,12.98041,77.640489,13.07041,77.730489,18:45,18:50,3,3,1,2,3,2.0,3,37.0
50,6.0,-26.910262,-75.783013,27.020262,75.893013,,18:50,7,5,3,1,4,1.0,1,20.0
35,4.3,18.536718,73.830327,18.576718,73.870328,16:40,16:55,2,3,1,1,3,1.0,1,33.0
21,4.6,11.022298,76.998349,11.052298,77.028349,20:35,20:40,1,1,0,2,3,1.0,1,25.0
27,4.6,19.003517,72.82765,19.033517,72.85765,19:55,19:60,1,1,0,0,3,0.0,4,20.0
33,4.7,21.175975,72.795503,21.205975,72.825503,22:50,22:60,3,2,1,2,4,1.0,1,25.0
25,4.6,18.543626,73.905101,18.603626,73.965101,21:35,21:45,0,1,0,1,3,1.0,1,27.0
28,4.7,19.866969,75.318894,19.886969,75.338894,10:25,10:30,6,2,1,2,4,0.0,3,18.0
25,4.8,22.761226,75.887522,22.791226,75.917522,21:55,22:10,6,1,2,1,4,1.0,1,26.0
39,4.7,0.0,0.0,0.13,0.13,23:15,23:30,3,2,0,1,3,1.0,1,28.0
27,4.6,0.0,0.0,0.11,0.11,17:25,17:40,4,3,0,2,3,1.0,3,21.0
23,4.7,19.065838,72.832658,19.125838,72.892658,21:40,21:45,4,1,2,0,2,1.0,1,14.0
20,4.6,12.975377,77.696664,13.105377,77.826664,23:40,23:50,0,2,2,3,4,1.0,1,20.0
37,4.5,17.438263,78.397865,17.518263,78.477865,20:40,20:50,3,1,1,3,3,1.0,1,36.0
36,4.8,21.170798,72.790489,21.180798,72.800489,8:40,8:55,1,2,2,2,2,1.0,4,17.0
39,5.0,13.091809,80.219104,13.141809,80.269104,17:60,18:15,0,3,2,2,4,0.0,1,15.0
37,4.1,0.0,0.0,0.08,0.08,19:40,19:55,3,1,2,1,2,1.0,1,33.0
22,4.7,12.972532,77.608179,13.002532,77.638179,22:10,22:15,2,2,1,1,4,0.0,3,10.0
20,4.8,19.120083,72.907385,19.200083,72.987385,18:15,18:30,3,3,2,3,4,1.0,1,28.0
29,4.8,26.849596,75.800512,26.889596,75.840512,16:55,16:60,3,3,2,1,4,0.0,3,20.0
38,5.0,12.304569,76.643622,12.354569,76.693622,22:35,22:40,2,2,2,1,3,0.0,1,22.0
33,4.8,11.022169,76.999594,11.072169,77.049594,19:50,20:05,4,1,1,3,3,1.0,3,15.0
37,4.5,12.321214,76.621094,12.431214,76.731094,19:15,19:20,0,1,0,1,3,1.0,1,48.0
38,4.8,21.170798,72.790489,21.190798,72.810489,8:60,9:10,6,2,2,1,2,1.0,3,20.0
30,4.6,23.333017,85.3172,23.383017,85.3672,18:35,18:45,0,3,1,1,4,1.0,1,18.0
29,5.0,18.593481,73.785901,18.673481,73.865901,20:35,20:50,4,1,2,0,3,0.0,1,23.0
22,4.6,18.543626,73.905101,18.553626,73.915101,11:40,11:55,1,0,2,1,4,1.0,3,30.0
23,4.6,17.431477,78.40035,17.521477,78.49035,19:55,19:60,4,1,0,3,3,2.0,1,33.0
24,4.5,0.0,0.0,0.03,0.03,22:25,22:35,1,2,2,0,2,1.0,3,10.0
21,4.7,21.160522,72.771477,21.200522,72.811477,15:25,15:30,2,3,1,1,4,1.0,1,20.0
35,4.5,19.103249,72.846749,19.193249,72.936749,19:60,20:15,3,1,2,1,4,1.0,1,27.0
39,4.6,0.0,0.0,0.01,0.01,10:30,10:45,3,2,1,0,3,1.0,1,23.0
34,4.8,23.357804,85.325146,23.487804,85.455146,19:20,19:35,4,1,2,1,4,1.0,1,30.0
26,4.5,15.498603,73.826911,15.558603,73.886911,17:40,17:50,1,3,0,0,3,1.0,3,29.0
28,4.5,23.355164,85.324097,23.435164,85.404097,18:45,18:60,0,3,0,1,3,1.0,1,30.0
0,,-12.972793,80.249982,13.002793,80.279982,,21:50,6,1,0,2,3,1.0,3,31.0
28,3.3,13.045479,80.23311,13.115479,80.30311,22:20,22:25,4,2,2,0,4,0.0,1,42.0
36,4.5,-25.449872,81.836167,25.499872,81.886167,19:60,20:15,1,1,0,0,3,1.0,1,30.0
31,4.3,0.0,0.0,0.09,0.09,18:60,19:15,1,3,2,2,3,2.0,1,44.0
21,4.5,12.325461,76.632278,12.455461,76.762278,19:50,19:55,1,1,0,3,3,1.0,1,38.0
28,4.7,18.994237,72.825553,19.064237,72.895553,23:50,23:55,2,2,1,2,3,1.0,3,19.0
0,,11.001852,76.976268,11.041852,77.016268,,16:05,2,3,1,3,4,0.0,3,21.0
29,5.0,26.482419,80.320939,26.522419,80.360939,12:60,13:10,1,0,2,1,4,1.0,1,28.0
22,5.0,12.981615,80.231598,13.041615,80.291598,20:40,20:50,6,1,0,0,3,1.0,1,35.0
33,4.5,18.533811,73.899315,18.663811,74.029315,19:35,19:40,0,1,0,3,3,1.0,1,53.0
24,4.9,21.17106,72.789292,21.22106,72.839292,22:55,23:05,4,2,2,0,4,0.0,1,17.0
39,4.1,12.321214,76.621094,12.371214,76.671094,18:15,18:25,3,3,0,1,3,1.0,1,34.0
29,5.0,26.905287,75.794592,26.985287,75.874592,22:45,22:60,1,2,2,2,4,0.0,1,20.0
33,4.1,21.149834,72.778666,21.219834,72.848666,20:50,21:05,2,1,1,2,3,1.0,3,38.0
28,4.6,18.516216,73.842527,18.566216,73.892527,17:10,17:15,1,3,1,1,4,1.0,1,17.0
29,4.2,26.911378,75.789034,26.961378,75.839034,21:40,21:45,1,1,1,0,3,1.0,1,32.0
22,4.9,17.45971,78.368855,17.48971,78.398855,19:55,20:05,3,1,2,2,4,1.0,1,21.0
29,4.8,0.0,0.0,0.07,0.07,19:45,19:60,2,1,0,3,3,1.0,3,30.0
32,4.6,18.994237,72.825553,19.034237,72.865553,15:40,15:45,3,3,1,1,3,1.0,1,27.0
21,3.7,12.939496,77.625999,12.999496,77.685999,21:50,21:60,4,1,0,1,3,1.0,1,41.0
21,4.2,12.986047,80.218114,13.116047,80.348114,17:60,18:10,0,3,2,2,2,1.0,1,35.0
25,4.0,22.552996,88.35231,22.602996,88.40231,23:55,23:60,3,2,0,2,3,0.0,1,23.0
24,4.6,23.353783,85.326967,23.383783,85.356967,19:10,19:25,3,1,1,3,4,0.0,1,19.0
29,4.6,21.157735,72.768778,21.197735,72.808778,12:15,12:20,2,0,1,2,4,1.0,1,18.0
35,4.6,12.933284,77.615428,12.953284,77.635428,11:45,11:60,6,0,0,2,3,1.0,1,47.0
21,4.8,22.732225,75.874765,22.822225,75.964765,20:50,20:55,3,1,1,3,3,1.0,1,29.0
20,4.8,12.323225,76.630028,12.453225,76.760028,23:15,23:20,3,2,0,1,3,1.0,1,16.0
24,4.1,12.972161,77.596014,13.032161,77.656014,22:10,22:25,6,2,0,0,3,1.0,1,27.0
26,4.5,23.211529,77.419399,23.261529,77.469399,21:35,21:40,1,1,0,1,3,1.0,1,20.0
30,4.3,15.496162,73.825364,15.576162,73.905364,21:15,21:30,2,1,0,3,3,1.0,1,35.0
22,4.4,26.956431,75.776649,27.086431,75.906649,17:10,17:20,0,3,2,3,4,1.0,1,35.0
33,4.5,23.333017,85.3172,23.363017,85.3472,17:50,17:55,4,3,2,0,3,0.0,1,21.0
31,4.6,19.221315,72.862381,19.291315,72.932381,23:55,24:05,0,2,2,0,2,1.0,3,25.0
37,4.0,11.008638,76.984311,11.038638,77.014311,18:20,18:35,3,3,1,3,4,0.0,1,32.0
29,4.3,9.988483,76.295211,9.998483,76.305211,11:45,11:55,4,0,0,2,3,1.0,3,48.0
33,4.7,21.160522,72.771477,21.250522,72.861477,18:25,18:35,2,3,2,3,4,0.0,1,24.0
22,4.8,26.88842,75.800689,26.99842,75.910689,18:25,18:35,4,3,1,1,3,1.0,1,19.0
25,4.9,18.554382,73.798206,18.584382,73.828206,18:35,18:50,0,3,2,0,4,0.0,3,10.0
32,4.7,12.972532,77.608179,12.982532,77.618179,10:10,10:20,1,2,2,1,3,1.0,4,16.0
23,4.9,18.533811,73.899315,18.603811,73.969315,17:50,17:60,0,3,2,1,2,1.0,1,30.0
20,4.8,11.022477,76.995667,11.112477,77.085667,23:50,23:60,1,2,2,3,3,1.0,3,20.0
29,4.6,18.539299,73.897902,18.569299,73.927902,17:10,17:25,6,3,0,0,3,1.0,1,17.0
23,4.6,12.337928,76.617889,12.357928,76.637889,10:15,10:30,0,2,1,1,3,0.0,1,12.0
25,4.2,19.176269,72.836721,19.286269,72.946721,21:40,21:45,1,1,1,2,4,1.0,1,43.0
37,4.8,11.006686,76.951736,11.086686,77.031736,23:30,23:45,4,2,1,3,3,1.0,1,20.0
35,4.7,26.90294,75.793007,26.98294,75.873007,21:60,22:15,3,1,0,2,3,1.0,1,36.0
34,3.3,30.362686,78.06889,30.492686,78.19889,22:50,22:60,4,2,0,2,3,1.0,1,32.0
32,4.7,26.88842,75.800689,26.94842,75.860689,21:55,22:05,2,1,2,0,4,1.0,1,27.0
38,4.0,30.885814,75.786976,30.925814,75.826976,13:25,13:30,2,0,1,1,4,1.0,1,31.0
21,4.7,26.463504,80.372929,26.483504,80.392929,10:35,10:40,1,2,1,2,4,0.0,3,11.0
36,4.9,18.539299,73.897902,18.629299,73.987902,20:20,20:30,4,1,0,3,3,1.0,1,36.0
27,5.0,13.086438,80.220672,13.166438,80.300672,20:25,20:40,4,1,1,0,3,1.0,4,15.0
27,5.0,17.411028,78.329645,17.471028,78.389645,19:15,19:30,4,1,1,2,4,1.0,1,19.0
29,4.8,12.934179,77.615797,13.014179,77.695797,18:40,18:55,2,3,1,0,3,1.0,3,26.0
23,4.6,21.186438,72.794115,21.266438,72.874115,22:30,22:40,0,2,1,1,4,1.0,3,20.0
34,4.2,11.010375,76.95295,11.050375,76.99295,15:15,15:25,3,3,2,3,2,1.0,1,32.0
37,4.3,21.170096,72.789122,21.210096,72.829122,12:45,12:60,1,0,2,0,4,1.0,1,36.0
20,4.9,30.335259,78.053162,30.445259,78.163162,17:30,17:40,3,3,2,1,4,1.0,1,26.0
37,4.2,30.335259,78.053162,30.395259,78.113162,17:40,17:55,2,3,2,0,4,1.0,1,31.0
36,4.7,19.003517,72.82765,19.033517,72.85765,22:60,23:15,4,2,0,2,3,1.0,1,25.0
27,5.0,11.022477,76.995667,11.052477,77.025667,18:20,18:30,1,3,1,0,4,0.0,1,10.0
33,4.6,12.299524,76.64262,12.329524,76.67262,22:25,22:40,2,2,1,1,3,0.0,1,26.0
33,4.6,13.049645,80.242268,13.119645,80.312268,17:10,17:15,1,3,0,0,3,1.0,1,38.0
28,4.6,21.173493,72.801953,21.193493,72.821953,10:10,10:15,3,2,2,2,4,1.0,1,13.0
38,4.7,23.374878,85.335739,23.454878,85.415739,20:60,21:05,0,1,0,1,3,2.0,1,42.0
36,4.8,0.0,0.0,0.06,0.06,21:30,21:40,4,1,0,0,3,1.0,1,28.0
31,4.7,26.921411,75.793604,26.941411,75.813604,8:55,8:60,1,2,1,2,3,0.0,1,15.0
22,5.0,12.933284,77.615428,12.953284,77.635428,11:25,11:40,0,0,2,2,4,0.0,1,25.0
34,4.9,21.186608,72.794136,21.206608,72.814136,10:25,10:40,4,2,1,3,4,0.0,3,19.0
20,4.5,22.761226,75.887522,22.811226,75.937522,18:35,18:45,4,3,1,3,3,1.0,1,10.0
24,4.6,26.921411,75.793604,27.001411,75.873604,23:55,24:05,0,2,1,3,3,1.0,1,28.0
39,4.9,0.0,0.0,0.04,0.04,13:10,13:20,2,0,0,0,3,1.0,1,32.0
24,4.7,22.551084,88.354127,22.621084,88.424127,20:40,20:45,3,1,2,1,2,1.0,1,19.0
39,5.0,27.159795,78.04299,27.289795,78.17299,21:25,21:30,1,1,0,0,3,1.0,1,45.0
22,4.6,12.972532,77.608179,13.062532,77.698179,17:15,17:25,0,3,2,0,4,0.0,1,25.0
38,4.8,15.556561,73.763633,15.576561,73.783633,9:55,9:60,1,2,1,1,4,1.0,4,17.0
30,4.9,26.911927,75.797282,26.981927,75.867282,22:25,22:40,3,2,2,3,4,0.0,1,22.0
23,4.5,0.0,0.0,0.13,0.13,23:50,24:05,0,2,2,2,3,1.0,1,26.0
28,4.7,12.935662,77.61413,13.065662,77.74413,20:40,20:50,6,1,2,2,4,1.0,1,27.0
21,4.7,22.527893,88.368628,22.597893,88.438628,19:40,19:45,6,1,1,1,3,1.0,1,22.0
20,4.8,0.0,0.0,0.03,0.03,19:10,19:15,1,1,0,1,3,1.0,1,29.0
22,4.6,21.170798,72.790489,21.220798,72.840489,23:25,23:35,1,2,2,2,4,0.0,1,11.0
34,4.6,23.354422,85.3329,23.464422,85.4429,23:50,23:55,4,2,2,3,4,0.0,1,19.0
27,4.8,26.911927,75.797282,26.961927,75.847282,18:35,18:50,6,3,0,0,3,1.0,1,17.0
26,4.6,18.56245,73.916619,18.62245,73.976619,19:55,20:05,0,1,1,3,3,0.0,1,24.0
29,4.9,23.359407,85.325055,23.449407,85.415055,19:45,19:60,1,1,0,1,3,1.0,3,46.0
33,4.4,22.745049,75.892471,22.785049,75.932471,12:40,12:50,2,0,0,2,3,1.0,3,48.0
33,4.1,17.422819,78.449578,17.432819,78.459578,11:30,11:35,0,0,1,1,4,1.0,1,31.0
27,4.9,12.321214,76.621094,12.381214,76.681094,20:10,20:25,6,1,2,3,3,1.0,1,27.0
22,4.7,13.026286,80.275235,13.066286,80.315235,12:20,12:30,0,0,0,0,3,0.0,1,21.0
30,4.8,11.022477,76.995667,11.092477,77.065667,20:20,20:35,1,1,2,0,4,2.0,1,42.0
36,4.7,17.450851,78.379347,17.530851,78.459347,22:10,22:20,4,2,1,2,3,1.0,1,25.0
30,4.2,12.970324,77.645748,12.990324,77.665748,10:10,10:20,2,2,0,3,3,0.0,1,28.0
32,4.9,21.175975,72.795503,21.285975,72.905503,21:15,21:20,6,1,0,3,3,1.0,1,38.0
23,4.7,18.53408,73.89852,18.57408,73.93852,12:10,12:15,2,0,2,0,3,1.0,1,28.0
37,5.0,23.374989,85.335486,23.384989,85.345486,10:25,10:30,1,2,1,2,3,1.0,3,15.0
35,4.6,22.538731,88.364878,22.618731,88.444878,17:60,18:05,4,3,2,0,4,0.0,1,17.0
27,4.6,12.334022,76.618203,12.464022,76.748203,18:60,19:15,2,3,2,1,2,1.0,1,20.0
36,4.7,18.994049,72.825203,19.014049,72.845203,9:35,9:40,1,2,0,2,3,0.0,1,22.0
21,4.5,12.321214,76.621094,12.381214,76.681094,19:40,19:50,1,1,2,0,3,0.0,1,21.0
21,4.1,30.335259,78.053162,30.445259,78.163162,17:55,17:60,0,3,1,3,4,1.0,1,33.0
30,4.6,13.049645,80.242268,13.079645,80.272268,23:50,23:60,1,2,1,3,3,0.0,1,19.0
30,5.0,13.026279,80.174568,13.036279,80.184568,10:45,10:50,1,2,2,0,4,1.0,1,19.0
25,5.0,22.745049,75.892471,22.755049,75.902471,8:35,8:50,2,2,1,3,4,1.0,3,18.0
25,4.0,12.972161,77.596014,13.052161,77.676014,19:55,20:10,2,1,0,3,3,1.0,1,36.0
25,4.7,22.725835,75.887648,22.785835,75.947648,19:35,19:40,1,1,0,2,3,1.0,3,27.0
37,4.7,21.157729,72.768726,21.217729,72.828726,19:45,19:60,0,1,0,3,3,1.0,3,27.0
0,,11.024839,77.007003,11.104839,77.087003,,17:40,3,3,0,3,3,1.0,1,39.0
22,4.4,18.593481,73.785901,18.633481,73.825901,14:30,14:45,4,0,0,2,3,2.0,1,52.0
33,4.8,22.651847,75.881991,22.661847,75.891991,9:20,9:30,2,2,1,0,4,0.0,3,23.0
30,4.8,11.010375,76.95295,11.100375,77.04295,20:60,21:10,2,1,0,2,3,1.0,1,41.0
31,4.2,12.310972,76.659264,12.390972,76.739264,21:50,21:60,6,1,1,0,3,1.0,1,40.0
31,4.2,23.374989,85.335486,23.464989,85.425486,17:40,17:50,6,3,2,1,4,1.0,1,37.0
30,4.7,22.533662,88.366217,22.603662,88.436217,20:40,20:50,3,1,0,0,3,2.0,1,36.0
25,4.9,25.45235,81.841889,25.47235,81.861889,11:55,11:60,1,0,0,3,3,,1,26.0
32,4.6,17.411028,78.329645,17.421028,78.339645,9:50,10:05,1,2,0,0,3,1.0,1,28.0
24,4.5,19.178321,72.834715,19.188321,72.844715,10:10,10:20,2,2,2,1,2,0.0,3,13.0
20,4.8,17.431477,78.40035,17.541477,78.51035,21:25,21:30,3,1,2,1,2,0.0,1,22.0
21,,23.264015,77.408236,23.334015,77.478236,23:35,23:50,0,2,2,3,4,0.0,1,24.0
36,4.2,26.846156,75.8023,26.956156,75.9123,21:45,21:60,6,1,0,3,3,1.0,1,50.0
35,4.0,12.304569,76.643622,12.354569,76.693622,17:55,18:10,3,3,2,1,2,0.0,1,32.0
22,4.6,0.0,0.0,0.04,0.04,13:40,13:55,3,0,2,1,4,1.0,1,20.0
31,4.5,22.514585,88.39331,22.574585,88.45331,20:45,20:60,0,1,1,0,3,1.0,1,26.0
27,4.9,11.025083,77.015393,11.085083,77.075393,18:20,18:30,3,3,0,1,3,,1,19.0
25,4.7,11.022477,76.995667,11.082477,77.055667,18:55,19:05,2,3,0,1,3,0.0,3,12.0
39,4.8,18.569156,73.774723,18.579156,73.784723,10:55,11:05,1,2,1,2,3,0.0,3,19.0
31,4.8,13.02978,80.208812,13.15978,80.338812,17:15,17:30,3,3,2,0,4,1.0,1,30.0
21,4.6,21.17106,72.789292,21.23106,72.849292,22:10,22:20,1,2,2,2,3,0.0,1,17.0
21,4.5,21.160522,72.771477,21.290522,72.901477,19:50,19:60,1,1,0,0,3,1.0,1,48.0
26,4.2,0.0,0.0,0.01,0.01,9:15,9:25,3,2,0,0,3,1.0,3,23.0
34,4.8,22.695207,75.866059,22.785207,75.956059,17:55,18:10,6,3,2,2,2,0.0,1,27.0
38,4.3,12.337928,76.617889,12.447928,76.727889,19:50,20:05,1,1,2,0,4,1.0,1,48.0
25,4.7,12.939496,77.625999,13.069496,77.755999,21:45,21:55,4,1,2,2,3,0.0,3,21.0
31,5.0,11.02091,76.940432,11.04091,76.960432,8:55,9:05,4,2,0,2,3,1.0,1,26.0
20,4.8,22.695207,75.866059,22.785207,75.956059,20:10,20:25,3,1,1,1,4,0.0,1,25.0
0,,23.264015,77.408236,23.344015,77.488236,,18:50,1,3,0,0,3,2.0,1,38.0
27,4.9,12.323194,76.630583,12.333194,76.640583,11:55,11:60,6,0,0,3,3,1.0,1,24.0
30,4.8,11.003681,76.975525,11.023681,76.995525,11:30,11:35,1,0,2,1,4,1.0,1,33.0
27,4.7,11.022298,76.998349,11.062298,77.038349,13:45,13:50,3,0,2,1,3,0.0,1,22.0
25,4.6,19.055831,72.833984,19.115831,72.893984,18:50,19:05,2,3,1,3,4,1.0,3,23.0
21,4.8,17.429585,78.392621,17.439585,78.402621,11:45,11:60,0,0,0,2,3,1.0,1,20.0
35,4.9,26.913483,75.803139,27.053483,75.943139,21:20,21:30,0,1,2,1,4,1.0,1,44.0
22,4.6,12.906229,77.596791,13.016229,77.706791,20:10,20:15,2,1,0,0,3,1.0,3,39.0
35,4.7,27.158822,78.045359,27.268822,78.155359,23:30,23:35,1,2,0,3,3,1.0,1,37.0
22,4.6,22.725748,75.898497,22.815748,75.988497,19:55,19:60,2,1,2,3,3,1.0,1,27.0
27,4.7,0.0,0.0,0.03,0.03,18:35,18:50,0,3,1,3,3,1.0,3,13.0
35,4.8,18.554382,73.798206,18.624382,73.868206,22:20,22:30,6,2,1,0,4,1.0,1,16.0
27,4.9,12.284747,76.625861,12.294747,76.635861,11:60,12:05,0,0,2,1,3,1.0,1,28.0
36,4.1,30.895817,75.813112,30.935817,75.853112,15:40,15:50,0,3,0,3,3,1.0,1,32.0
38,4.9,18.55144,73.804855,18.68144,73.934855,23:25,23:30,1,2,1,3,3,1.0,1,30.0
28,4.5,22.761593,75.886362,22.791593,75.916362,20:60,21:10,3,1,1,3,4,0.0,3,11.0
33,4.3,30.359722,78.067079,30.439722,78.147079,20:25,20:30,3,1,0,1,3,1.0,1,41.0
37,5.0,19.876428,75.364792,19.896428,75.384792,8:60,9:10,6,2,1,1,4,1.0,3,29.0
39,4.8,0.0,0.0,0.03,0.03,19:60,20:15,6,1,2,1,4,0.0,1,27.0
30,4.4,23.359033,85.325347,23.369033,85.335347,10:50,11:05,2,2,0,1,3,1.0,1,22.0
21,4.9,23.353783,85.326967,23.373783,85.346967,11:10,11:15,1,0,0,2,3,1.0,3,29.0
23,4.7,21.17106,72.789292,21.24106,72.859292,17:60,18:15,0,3,0,1,3,1.0,1,32.0
23,4.9,12.304569,76.643622,12.314569,76.653622,11:15,11:20,6,0,1,2,4,0.0,1,22.0
31,4.6,17.411028,78.329645,17.441028,78.359645,17:35,17:50,0,3,0,3,3,1.0,1,34.0
31,4.2,13.026279,80.174568,13.096279,80.244568,20:20,20:25,0,1,1,1,3,1.0,1,37.0
36,4.7,26.88842,75.800689,26.92842,75.840689,14:30,14:40,4,0,0,0,3,0.0,1,21.0
24,4.6,19.254567,72.848923,19.384567,72.978923,23:60,24:05,1,2,1,1,3,0.0,3,23.0
21,4.5,21.149569,72.772697,21.219569,72.842697,21:15,21:30,3,1,2,3,3,1.0,3,26.0
39,4.6,19.207222,72.972281,19.237222,73.002281,20:55,20:60,0,1,0,0,3,1.0,3,28.0
33,4.1,15.49395,73.827423,15.50395,73.837423,11:45,11:50,3,0,0,3,3,2.0,1,49.0
27,4.8,21.17106,72.789292,21.21106,72.829292,13:60,14:05,0,0,1,0,3,0.0,3,24.0
35,4.8,23.359033,85.325347,23.429033,85.395347,20:35,20:40,0,1,0,3,3,3.0,1,48.0
24,4.9,17.431668,78.408321,17.521668,78.498321,22:60,23:10,6,2,2,2,4,1.0,3,17.0
39,4.6,19.1813,72.836191,19.2013,72.856191,10:55,10:60,1,2,0,1,3,1.0,1,26.0
38,4.7,18.563934,73.915367,18.603935,73.955367,15:20,15:30,3,3,0,2,3,0.0,1,25.0
23,4.4,-0.0,0.0,0.02,0.02,10:45,10:55,3,2,0,1,3,1.0,3,23.0
31,4.4,11.021278,76.995017,11.051278,77.025017,20:35,20:40,0,1,1,3,3,1.0,1,38.0
30,4.6,21.160522,72.771477,21.210522,72.821477,19:35,19:40,4,1,1,3,3,1.0,1,21.0
35,5.0,26.474133,80.3481,26.494133,80.3681,10:10,10:25,3,2,1,1,3,1.0,1,27.0
23,4.6,22.732225,75.874765,22.812225,75.954765,23:45,23:60,1,2,2,2,2,0.0,1,26.0
24,3.2,11.003681,76.975525,11.113681,77.085525,23:60,24:10,4,2,2,1,4,0.0,1,44.0
25,4.8,13.02978,80.208812,13.04978,80.228812,11:45,11:50,2,0,0,3,3,1.0,1,27.0
39,4.9,13.044694,80.26147,13.064694,80.28147,8:45,8:60,4,2,1,3,4,0.0,4,13.0
25,4.6,21.149834,72.778666,21.259834,72.888666,23:25,23:35,0,2,2,0,4,0.0,1,22.0
37,4.7,13.058616,80.264151,13.108616,80.314151,23:15,23:30,6,2,1,3,3,1.0,1,25.0
32,4.8,26.891191,75.802083,27.001191,75.912083,20:30,20:45,4,1,2,2,2,0.0,1,23.0
30,4.7,22.74806,75.8934,22.76806,75.9134,8:20,8:35,0,2,1,1,4,1.0,1,19.0
34,5.0,25.459775,81.834841,25.569775,81.944841,18:35,18:40,4,3,2,1,3,1.0,1,25.0
35,4.5,26.902328,75.794257,26.952328,75.844257,21:50,21:55,4,1,1,0,3,0.0,3,20.0
29,4.8,18.593481,73.785901,18.703481,73.895901,21:15,21:30,6,1,2,1,3,1.0,1,18.0
32,4.6,12.933298,77.614293,12.993298,77.674293,22:30,22:45,1,2,0,3,3,1.0,1,23.0
25,4.9,10.028047,76.310019,10.158047,76.440019,17:25,17:35,2,3,0,1,3,1.0,3,36.0
37,4.7,18.994237,72.825553,19.044237,72.875553,21:15,21:20,4,1,1,2,3,0.0,1,24.0
20,4.8,22.308096,73.167753,22.398096,73.257753,23:50,23:60,0,2,0,2,3,1.0,1,21.0
20,4.1,11.016298,76.972076,11.086298,77.042076,19:15,19:20,1,1,2,1,3,1.0,3,42.0
29,5.0,-15.546594,73.760431,15.566594,73.780431,10:35,10:50,0,2,0,3,3,1.0,1,18.0
32,4.2,18.546258,73.904337,18.676258,74.034337,18:25,18:30,6,3,0,3,3,2.0,1,36.0
27,4.6,17.438263,78.397865,17.468263,78.427865,21:35,21:40,3,1,1,2,4,1.0,4,14.0
24,2.9,21.173343,72.792731,21.243343,72.862731,22:20,22:25,4,2,1,2,4,1.0,1,36.0
30,4.6,22.311603,73.165012,22.351603,73.205012,13:10,13:15,6,0,1,0,3,1.0,1,29.0
31,4.3,17.45971,78.368855,17.47971,78.388855,11:50,11:55,3,0,0,1,3,1.0,1,38.0
36,4.2,12.304569,76.643622,12.364569,76.703622,21:45,21:50,0,1,2,0,4,0.0,1,35.0
36,4.9,17.433809,78.386744,17.483809,78.436744,21:60,22:15,0,1,2,2,4,1.0,1,25.0
36,4.8,12.323194,76.630583,12.433194,76.740583,22:10,22:20,3,2,2,0,4,1.0,3,17.0
38,4.3,0.0,0.0,0.06,0.06,19:35,19:40,6,1,1,2,4,1.0,1,33.0
38,4.9,10.994136,76.963303,11.004136,76.973303,8:30,8:40,4,2,1,0,3,1.0,3,17.0
30,4.8,19.178321,72.834715,19.218321,72.874715,16:10,16:20,3,3,1,2,4,1.0,1,27.0
20,4.8,23.214294,77.435361,23.284294,77.505361,22:30,22:35,1,2,0,2,3,1.0,3,22.0
24,4.1,18.994237,72.825553,19.004237,72.835553,10:10,10:15,2,2,0,2,3,1.0,3,24.0
21,4.9,23.353783,85.326967,23.383783,85.356967,21:45,21:55,1,1,1,1,4,0.0,1,28.0
25,5.0,0.0,0.0,0.13,0.13,19:45,19:55,3,1,2,3,4,1.0,3,15.0
38,4.1,22.744648,75.894377,22.814648,75.964377,21:10,21:15,4,1,1,0,3,0.0,3,34.0
38,5.0,19.065838,72.832658,19.095838,72.862658,19:15,19:30,1,1,2,2,2,1.0,1,30.0
0,,11.008638,76.984311,11.048638,77.024311,,15:45,6,3,1,3,3,0.0,1,29.0
21,4.8,22.310329,73.169083,22.400329,73.259083,19:30,19:45,1,1,0,0,3,2.0,1,45.0
25,4.9,23.232357,77.429989,23.302357,77.499989,23:45,23:50,2,2,1,0,3,0.0,1,14.0
22,4.9,0.0,0.0,0.01,0.01,11:15,11:25,4,0,1,2,3,0.0,1,10.0
34,4.2,13.058616,80.264151,13.168616,80.374151,19:60,20:10,1,1,1,3,4,2.0,1,43.0
24,4.6,18.56245,73.916619,18.64245,73.996619,23:55,24:05,2,2,0,0,3,1.0,1,21.0
27,4.6,13.045479,80.23311,13.095479,80.28311,20:55,21:05,3,1,1,1,3,1.0,1,14.0
29,4.2,23.230791,77.43702,23.270791,77.47702,14:10,14:20,1,0,1,1,4,2.0,1,34.0
22,4.9,12.297954,76.665169,12.337954,76.705169,16:15,16:25,0,3,2,2,4,1.0,1,18.0
23,4.5,26.846156,75.8023,26.906156,75.8623,21:10,21:20,6,1,1,3,3,0.0,1,21.0
23,4.9,13.044694,80.26147,13.134694,80.35147,19:55,20:05,3,1,2,1,4,1.0,1,21.0
37,4.1,21.175975,72.795503,21.195975,72.815503,10:50,10:55,2,2,0,1,3,1.0,3,30.0
27,4.0,19.178321,72.834715,19.208321,72.864715,22:35,22:45,6,2,0,3,3,1.0,1,28.0
23,4.6,12.975377,77.696664,13.105377,77.826664,20:15,20:25,3,1,1,0,3,1.0,1,19.0
22,4.8,13.058616,80.264151,13.128616,80.334151,20:45,20:60,2,1,1,2,3,1.0,1,19.0
