DeliveryPersonAge,DeliveryPersonRatings,TimeOrdered,TimeOrderPickedUp,WeatherCondition,RoadTrafficDensity,VehicleCondition,TypeOfOrder,VehicleType,MultipleDeliveries,City,Distance(km)
36,4.0,19.6,20.1,Windy,Jam,0,Buffet,Motorcycle,1.0,Metropolitan,12.421407858787804
35,4.7,21.45,21.5,Cloudy,Jam,1,Snack,Scooter,1.0,Metropolitan,16.383856071848083
34,4.9,23.1,23.15,Windy,Low,2,Drinks,Motorcycle,1.0,Metropolitan,20.18269322461139
22,4.9,10.55,10.6,Windy,Low,1,Snack,Scooter,1.0,Semi-Urban,1.5580841994904555
22,4.6,12.6,13.15,Cloudy,High,0,Buffet,Motorcycle,1.0,Urban,6.21086415606354
24,4.6,14.35,14.4,Sunny,High,1,Drinks,Motorcycle,1.0,Metropolitan,6.1198667120156145
34,4.8,19.3,19.35,Stormy,Jam,0,Snack,Motorcycle,1.0,Urban,12.41985066025277
39,4.2,17.3,17.35,Windy,Medium,2,Snack,Scooter,2.0,Urban,9.316091864517965
24,4.9,23.25,23.35,Cloudy,Low,0,Snack,Motorcycle,0.0,Metropolitan,19.688340311678566
20,5.0,8.15,8.3,Cloudy,Low,0,Meal,Motorcycle,1.0,Metropolitan,1.5606630381436277
26,4.5,21.35,21.4,Fog,Jam,0,Drinks,Motorcycle,1.0,Metropolitan,7.550511557032553
34,4.9,17.2,17.25,Fog,Medium,1,Meal,Motorcycle,1.0,Metropolitan,10.725127399399225
34,4.6,13.45,13.5,Sunny,High,1,Drinks,Motorcycle,0.0,Metropolitan,6.146622187550208
32,4.6,17.45,17.6,Cloudy,Medium,1,Meal,Scooter,1.0,Metropolitan,4.656788095044164
38,4.8,12.3,12.4,Windy,High,1,Meal,Motorcycle,1.0,Metropolitan,6.217525604924386
23,4.0,21.55,22.1,Fog,Jam,2,Drinks,Scooter,1.0,Metropolitan,10.756990051436132
26,4.5,8.45,8.55,Sandstorms,Low,1,Drinks,Motorcycle,1.0,Metropolitan,3.0734222587643045
34,4.2,21.4,21.45,Fog,Jam,2,Drinks,ElectricScooter,1.0,Metropolitan,7.448311138215936
20,4.6,22.35,22.5,Stormy,Low,1,Drinks,Motorcycle,0.0,Metropolitan,20.253584375809144
23,4.6,19.3,19.45,Windy,Jam,0,Snack,Motorcycle,1.0,Metropolitan,16.72143013885536
26,4.3,20.35,20.45,Sunny,Jam,0,Snack,Motorcycle,0.0,Urban,9.220209378254708
30,5.0,17.45,17.55,Cloudy,Medium,1,Buffet,Motorcycle,1.0,Metropolitan,19.364487993280896
24,4.8,12.45,12.55,Stormy,High,0,Drinks,Motorcycle,1.0,Metropolitan,6.146764727341459
22,4.6,22.5,22.6,Fog,Low,2,Snack,Scooter,1.0,Metropolitan,10.590448391072325
37,4.8,12.15,12.2,Fog,High,2,Buffet,ElectricScooter,1.0,Metropolitan,6.232393050016768
37,4.8,20.55,21.05,Stormy,Jam,0,Meal,Motorcycle,2.0,Urban,10.641490945494409
23,4.7,23.45,23.5,Stormy,Low,1,Buffet,Scooter,0.0,Urban,19.890514223034963
31,4.2,8.5,9.05,Stormy,Low,0,Buffet,Motorcycle,0.0,Metropolitan,2.979527470384624
25,4.8,17.2,17.3,Sandstorms,Medium,2,Snack,Scooter,1.0,Urban,7.762500242365753
21,4.5,11.6,12.05,Fog,High,2,Meal,Scooter,1.0,Metropolitan,3.073462803868858
35,3.5,23.5,24.05,Fog,Low,1,Snack,Motorcycle,0.0,Metropolitan,17.078706390631634
37,4.9,21.3,21.4,Sunny,Jam,0,Drinks,Motorcycle,0.0,Urban,4.544232356931077
28,4.7,17.2,17.3,Stormy,Medium,0,Buffet,Motorcycle,0.0,Urban,9.326827803405624
39,4.7,10.6,11.1,Sandstorms,Low,2,Snack,Scooter,1.0,Metropolitan,3.025279772423236
20,5.0,19.6,20.15,Cloudy,Jam,2,Meal,Motorcycle,1.0,Urban,17.078028601490022
31,4.8,22.15,22.25,Sandstorms,Low,1,Snack,Scooter,0.0,Metropolitan,7.762556904358442
35,4.6,18.6,19.05,Sunny,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,19.68841340777118
24,4.9,11.6,12.15,Sunny,High,2,Drinks,Scooter,0.0,Metropolitan,3.01871690507141
22,4.9,19.2,19.3,Stormy,Jam,1,Snack,Motorcycle,1.0,Urban,9.348356419300423
30,4.4,12.6,13.05,Windy,High,0,Meal,Motorcycle,1.0,Metropolitan,6.232303380306801
30,4.1,8.4,8.5,Sandstorms,Low,0,Meal,Motorcycle,1.0,Metropolitan,3.109059104393369
29,4.9,20.5,20.55,Cloudy,Jam,2,Buffet,ElectricScooter,1.0,Metropolitan,9.122108408658214
30,4.6,23.5,23.6,Fog,Low,1,Snack,Motorcycle,0.0,Metropolitan,4.65694538594946
37,5.0,20.2,20.3,Windy,Jam,2,Buffet,Scooter,0.0,Metropolitan,7.601876617115989
31,4.0,20.1,20.25,Windy,Jam,0,Meal,Motorcycle,2.0,Metropolitan,12.107955561823772
34,4.2,15.15,15.25,Stormy,Medium,2,Snack,ElectricScooter,1.0,Metropolitan,6.232303380306801
34,5.0,18.3,18.45,Sandstorms,Medium,1,Buffet,Motorcycle,1.0,Urban,10.90628903651029
33,4.5,20.2,20.25,Sandstorms,Jam,1,Drinks,Scooter,1.0,Metropolitan,14.021750803377119
33,4.7,13.55,14.1,Fog,High,0,Snack,Motorcycle,0.0,Metropolitan,6.0500335924587025
30,4.4,19.25,19.4,Cloudy,Jam,0,Meal,Motorcycle,1.0,Metropolitan,9.192290417405088
28,4.6,23.35,23.45,Sandstorms,Low,2,Snack,Scooter,0.0,Semi-Urban,9.059804963936871
22,4.3,22.25,22.35,Windy,Low,0,Buffet,Motorcycle,0.0,Metropolitan,4.674280112157379
34,4.7,21.25,21.35,Stormy,Jam,1,Buffet,Motorcycle,1.0,Urban,7.562267471532845
32,4.2,18.25,18.3,Windy,Medium,0,Snack,Motorcycle,2.0,Metropolitan,19.915585713443292
28,4.5,20.6,21.1,Stormy,Jam,1,Snack,Scooter,0.0,Urban,4.537394871786295
37,4.9,8.15,8.2,Windy,Low,2,Buffet,Scooter,1.0,Metropolitan,3.104463374954771
22,4.8,19.55,20.1,Sunny,Jam,2,Drinks,Scooter,1.0,Metropolitan,9.348325936764454
26,4.7,23.4,23.5,Stormy,Low,0,Buffet,Motorcycle,1.0,Metropolitan,12.236723616598548
22,4.7,20.1,20.2,Stormy,Jam,2,Snack,Scooter,0.0,Urban,17.076258901183188
33,4.9,22.25,22.35,Fog,Low,0,Snack,Motorcycle,1.0,Metropolitan,4.4691549592640305
39,4.8,10.55,11.1,Fog,Low,1,Meal,Motorcycle,1.0,Urban,2.984608225622922
27,4.7,8.25,8.3,Sandstorms,Low,2,Drinks,Scooter,0.0,Urban,3.105049191152739
31,4.9,17.55,17.6,Sunny,Medium,1,Snack,Motorcycle,1.0,Semi-Urban,13.786698988713738
27,4.8,23.4,23.5,Sandstorms,Low,0,Drinks,Motorcycle,0.0,Urban,12.160999124282084
35,4.4,21.1,21.25,Sandstorms,Jam,1,Buffet,Motorcycle,1.0,Metropolitan,10.7572047086705
29,4.5,17.1,17.2,Windy,Medium,0,Drinks,Motorcycle,1.0,Metropolitan,9.077679565695691
37,4.8,22.1,22.2,Windy,Low,0,Drinks,Motorcycle,1.0,Metropolitan,20.851862908260973
31,4.7,19.6,20.15,Sandstorms,Jam,0,Drinks,Motorcycle,1.0,Urban,12.074047498027575
21,4.5,19.1,19.15,Sunny,Jam,2,Meal,ElectricScooter,0.0,Urban,4.560926278066122
20,4.8,19.1,19.25,Sandstorms,Jam,0,Snack,Motorcycle,0.0,Metropolitan,12.079886418819731
27,5.0,16.25,16.4,Sandstorms,Medium,0,Meal,Motorcycle,1.0,Metropolitan,6.210169290102755
27,4.7,18.1,18.2,Sandstorms,Medium,1,Drinks,Motorcycle,1.0,Metropolitan,7.646049300624548
32,4.7,22.5,23.05,Fog,Low,0,Meal,Motorcycle,1.0,Metropolitan,16.903235903519843
20,4.2,19.4,19.55,Fog,Jam,1,Meal,Scooter,1.0,Metropolitan,13.610877575672198
35,4.3,18.4,18.55,Sandstorms,Medium,1,Drinks,Scooter,1.0,Metropolitan,10.72467208673564
21,4.7,23.4,23.45,Fog,Low,0,Snack,Motorcycle,1.0,Semi-Urban,10.587732954177069
27,4.5,18.35,18.45,Windy,Medium,2,Snack,ElectricScooter,1.0,Metropolitan,12.483922393843775
25,4.8,18.1,18.15,Sandstorms,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,4.609743188391016
28,4.9,18.55,19.1,Cloudy,Medium,1,Meal,Motorcycle,0.0,Urban,4.560738018710785
35,4.7,16.25,16.35,Windy,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,5.952938861056149
23,4.6,19.55,19.6,Sunny,Jam,0,Snack,Motorcycle,2.0,Metropolitan,13.830016226508704
35,4.6,22.15,22.2,Sandstorms,Low,0,Snack,Motorcycle,0.0,Metropolitan,10.813454754876
32,4.7,10.4,10.55,Sandstorms,Low,2,Snack,Motorcycle,1.0,Metropolitan,1.5148048951935007
39,4.9,18.45,18.55,Cloudy,Medium,2,Drinks,Scooter,1.0,Metropolitan,4.527261449200724
27,4.7,8.4,8.45,Fog,Low,2,Drinks,ElectricScooter,1.0,Metropolitan,1.5545625412407003
30,5.0,21.3,21.35,Windy,Jam,2,Snack,Motorcycle,1.0,Metropolitan,7.762092914972186
21,4.6,18.55,18.6,Stormy,Medium,0,Meal,Motorcycle,1.0,Metropolitan,4.610613705052656
32,4.6,11.4,11.55,Sunny,High,1,Drinks,Motorcycle,1.0,Metropolitan,1.5292976945190186
37,3.5,23.25,23.35,Cloudy,Low,1,Buffet,Scooter,1.0,Metropolitan,19.914686965545187
26,4.6,23.55,24.05,Fog,Low,1,Meal,Scooter,0.0,Urban,4.579042936877916
31,5.0,17.25,17.35,Windy,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,7.546888128063204
39,4.2,11.3,11.4,Windy,High,0,Drinks,Motorcycle,0.0,Urban,1.5203728379727393
30,4.9,18.35,18.4,Sunny,Medium,0,Drinks,Motorcycle,1.0,Urban,9.348052751110616
29,4.6,16.35,16.4,Sunny,Medium,0,Snack,Motorcycle,1.0,Metropolitan,5.874816158028467
29,4.8,20.2,20.25,Windy,Jam,1,Snack,Scooter,1.0,Metropolitan,20.183799025948787
22,5.0,20.4,20.5,Windy,Jam,0,Buffet,Motorcycle,1.0,Metropolitan,9.314862687658115
32,4.9,17.3,17.4,Cloudy,Medium,2,Drinks,ElectricScooter,2.0,Metropolitan,12.29361121840287
29,4.9,19.4,19.55,Fog,Jam,0,Meal,Motorcycle,2.0,Metropolitan,10.724517748046024
30,4.7,9.6,10.05,Cloudy,Low,1,Drinks,Scooter,0.0,Urban,3.105369890908668
34,4.9,23.6,24.15,Sunny,Low,2,Drinks,ElectricScooter,1.0,Metropolitan,7.772343594464243
33,4.8,22.45,22.5,Sunny,Low,1,Meal,Scooter,1.0,Metropolitan,7.5620699721624804
26,4.8,9.5,9.6,Cloudy,Low,2,Snack,ElectricScooter,1.0,Urban,1.554514382186963
30,4.9,23.55,24.05,Fog,Low,1,Meal,Scooter,1.0,Metropolitan,19.663125922534896
38,4.7,17.6,18.1,Sunny,Medium,0,Buffet,Motorcycle,1.0,Metropolitan,7.790401360105752
35,4.1,22.6,23.05,Cloudy,Low,2,Meal,Motorcycle,1.0,Metropolitan,10.255391358669385
23,4.8,17.6,18.15,Sunny,Medium,2,Buffet,Scooter,0.0,Urban,10.64228895373868
33,5.0,20.4,20.45,Cloudy,Jam,1,Drinks,Scooter,0.0,Metropolitan,4.65825552423237
33,4.1,19.2,19.25,Sandstorms,Jam,0,Drinks,Motorcycle,1.0,Metropolitan,9.314781588433535
25,3.4,22.3,22.45,Sunny,Low,1,Snack,Scooter,1.0,Metropolitan,16.635223376953338
28,4.6,9.25,9.35,Sandstorms,Low,2,Snack,ElectricScooter,0.0,Metropolitan,3.073462803868858
32,4.1,10.6,11.15,Sandstorms,Low,0,Buffet,Motorcycle,0.0,Urban,2.9962426790626724
22,4.7,19.2,19.25,Sunny,Jam,1,Meal,Motorcycle,0.0,Urban,10.86869350467311
28,4.0,22.1,22.15,Stormy,Low,0,Meal,Motorcycle,1.0,Metropolitan,9.314907489514157
20,4.8,23.15,23.2,Stormy,Low,0,Drinks,Motorcycle,1.0,Metropolitan,20.20634489518928
34,4.9,9.25,9.35,Sandstorms,Low,1,Meal,Motorcycle,1.0,Metropolitan,1.5293705867132354
23,4.1,19.55,19.6,Windy,Jam,0,Snack,Motorcycle,1.0,Metropolitan,4.470286489434607
33,4.9,11.15,11.2,Cloudy,High,2,Buffet,Motorcycle,2.0,Metropolitan,1.5125236323325255
23,4.2,18.5,18.55,Stormy,Medium,0,Buffet,Motorcycle,1.0,Urban,10.602497166339631
39,3.7,18.2,18.25,Windy,Medium,2,Buffet,Scooter,1.0,Metropolitan,12.417687564200063
34,4.1,20.1,20.25,Fog,Jam,2,Buffet,ElectricScooter,0.0,Metropolitan,17.165842266656078
35,4.9,17.55,18.1,Cloudy,Medium,1,Buffet,Motorcycle,1.0,Urban,16.475980570724573
33,4.6,21.3,21.35,Stormy,Jam,2,Meal,Scooter,1.0,Metropolitan,17.16659103781352
37,4.6,23.6,24.05,Cloudy,Low,0,Buffet,Motorcycle,1.0,Metropolitan,7.683332672259472
36,4.4,22.45,22.55,Cloudy,Low,0,Meal,Motorcycle,0.0,Metropolitan,10.59484217901128
31,4.8,23.35,23.45,Sandstorms,Low,1,Buffet,Motorcycle,0.0,Urban,13.765934616154562
37,4.6,9.5,9.6,Windy,Low,2,Meal,ElectricScooter,1.0,Metropolitan,3.0733972976360437
37,4.7,22.35,22.4,Windy,Low,1,Buffet,Scooter,1.0,Metropolitan,4.663566689152146
37,4.1,10.5,10.55,Sandstorms,Low,0,Drinks,Motorcycle,1.0,Urban,3.040641621538495
32,4.8,20.1,20.2,Sunny,Jam,2,Meal,Scooter,1.0,Urban,4.65818248829983
36,4.8,22.35,22.5,Cloudy,Low,2,Snack,Motorcycle,0.0,Metropolitan,13.97121661678327
36,4.6,16.35,16.4,Windy,Medium,1,Snack,Scooter,1.0,Metropolitan,6.232373004507649
26,4.2,13.3,13.45,Fog,High,1,Drinks,Scooter,1.0,Metropolitan,6.080949025950904
32,4.8,20.15,20.2,Sunny,Jam,2,Buffet,Scooter,1.0,Metropolitan,12.16161548161981
34,4.9,19.5,19.6,Fog,Jam,0,Buffet,Motorcycle,0.0,Metropolitan,9.219905581616992
29,4.8,17.35,17.45,Sandstorms,Medium,2,Meal,Scooter,1.0,Metropolitan,4.561113588992224
31,4.6,22.3,22.45,Cloudy,Low,1,Drinks,Scooter,1.0,Metropolitan,7.763607607839511
37,4.3,22.1,22.15,Sandstorms,Low,0,Snack,Motorcycle,1.0,Metropolitan,4.658009301231346
39,4.6,10.6,11.05,Windy,Low,2,Snack,Motorcycle,1.0,Metropolitan,1.536864059415262
26,4.6,16.2,16.35,Sunny,Medium,2,Drinks,ElectricScooter,1.0,Metropolitan,6.147127365910596
21,4.8,21.6,22.1,Stormy,Jam,0,Buffet,Motorcycle,0.0,Metropolitan,12.41960204102968
28,4.1,19.5,19.55,Fog,Jam,1,Buffet,Scooter,1.0,Metropolitan,12.4179077297463
32,4.9,19.1,19.15,Fog,Jam,0,Meal,Motorcycle,3.0,Metropolitan,14.044169821640054
29,4.8,21.15,21.3,Windy,Jam,2,Drinks,Motorcycle,1.0,Metropolitan,16.849904095492622
24,4.1,22.1,22.25,Windy,Low,0,Buffet,Motorcycle,1.0,Metropolitan,9.315035594044879
21,4.7,18.5,19.05,Windy,Medium,2,Drinks,ElectricScooter,1.0,Urban,17.076712975302453
37,5.0,18.35,18.4,Windy,Medium,0,Meal,Motorcycle,2.0,Urban,4.596738270616882
26,4.5,21.4,21.45,Windy,Jam,1,Snack,Scooter,1.0,Urban,9.157577302527251
35,4.3,23.15,23.25,Windy,Low,0,Buffet,Motorcycle,0.0,Metropolitan,7.600994631258686
31,3.4,23.45,23.5,Sunny,Low,0,Meal,Motorcycle,1.0,Urban,14.022298282479131
39,4.3,17.15,17.2,Stormy,Medium,1,Buffet,Scooter,1.0,Urban,19.62041929653999
39,4.8,18.4,18.55,Stormy,Medium,2,Drinks,ElectricScooter,1.0,Urban,4.657952854119435
25,4.6,21.2,21.3,Fog,Jam,2,Buffet,Scooter,1.0,Semi-Urban,7.763607607839511
