DeliveryPersonAge,DeliveryPersonRatings,TimeOrdered,TimeOrderPickedUp,Sunny,Fog,Windy,Stormy,Sandstorms,Low,Medium,Jam,VehicleCondition,Snack,Drinks,Meal,Scooter,Motorcycle,MultipleDeliveries,Semi-Urban,Urban,Distance(km)
39,4.2,11.3,11.4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1.5203728379727393
34,4.7,21.3,21.4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,10.709003371535417
38,4.7,11.4,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1.5101672504865262
34,4.9,18.35,18.5,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,12.099354574706966
24,4.8,11.35,11.4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0,3.0582815752499948
37,4.9,11.25,11.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0,0,1.5369113551350593
36,4.9,21.1,21.25,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,0,0,4.656811824870756
37,5.0,20.35,20.5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1.0,0,1,12.098699936279859
23,4.5,18.6,19.1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0,1,7.66101794664148
25,4.8,18.6,19.15,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.0,0,0,13.584306064167167
37,4.3,12.45,12.6,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1.0,0,0,6.081204324626466
39,4.9,18.55,18.6,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,0,0,14.023232083084483
35,4.1,20.15,20.2,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2.0,0,0,10.868212517103021
31,4.8,19.1,19.25,0,0,0,1,0,0,0,1,2,0,0,1,1,0,1.0,0,0,7.772038818805718
22,4.9,20.35,20.45,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1.0,0,0,9.080676816810893
37,4.4,21.55,21.6,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,0,17.074904296042025
28,4.7,23.5,23.55,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1.0,0,1,10.711185800959658
20,5.0,21.6,22.05,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1.0,0,0,13.583302501334014
31,4.8,17.25,17.3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,9.315729044609785
24,5.0,21.4,21.5,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.0,0,0,14.0453730484291
30,4.9,23.55,24.05,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,19.91059239709516
22,5.0,17.15,17.3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,9.326616887755375
24,4.4,17.45,17.6,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0,0,10.881463659821872
30,4.3,21.15,21.3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1.0,0,0,12.35257604047054
35,4.8,20.35,20.4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.0,0,0,10.564987742503256
25,4.6,18.6,19.1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0.0,0,1,20.20729968887068
22,4.4,17.1,17.2,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1.0,0,0,19.359307695550992
28,4.3,20.2,20.35,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1.0,0,1,10.705559922396555
21,4.7,20.1,20.15,0,0,1,0,0,0,0,1,2,1,0,0,1,0,1.0,0,0,9.31544163550089
33,4.9,19.4,19.55,0,0,0,1,0,0,0,1,2,1,0,0,1,0,1.0,0,0,4.530125284019303
38,4.9,20.6,21.05,0,0,0,0,1,0,0,1,2,0,0,1,1,0,2.0,0,0,4.529611222928802
27,4.8,17.5,17.55,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1.0,1,0,4.5405743887312955
36,4.8,20.35,20.45,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0,0,7.573470125639189
27,4.1,19.3,19.4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,4.663344843093785
28,4.7,18.3,18.4,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1.0,0,1,4.395281348843586
34,4.9,23.1,23.15,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1.0,0,0,20.18269322461139
35,4.9,8.4,8.5,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1.0,0,0,3.1050761845074675
21,4.9,15.4,15.45,0,0,1,0,0,0,1,0,2,0,1,0,0,1,1.0,0,0,6.08153593718375
29,5.0,12.6,13.1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1.0,0,0,5.9687940679837075
29,4.7,19.45,19.5,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0.0,0,0,12.464367397048669
33,4.9,21.3,21.4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,0,16.82066030021692
23,4.5,21.4,21.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,7.601027931404884
22,5.0,20.35,20.4,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0.0,0,1,7.5628176900723
20,4.8,11.35,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1.5298767913547426
24,4.8,19.55,20.05,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1.0,0,0,19.915585713443292
21,4.7,22.55,22.6,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0,0,16.824772113250837
24,4.7,22.35,22.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,7.790489304769405
36,4.4,21.25,21.4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.0,0,1,12.25659774869038
39,4.8,19.5,19.6,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,14.022096082518878
25,4.6,18.5,19.05,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1.0,0,1,9.179538450826046
34,5.0,16.3,16.35,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,0,5.860100551762558
23,4.7,17.35,17.4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,1,12.435302723482724
30,4.6,23.5,23.6,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,4.65694538594946
35,4.9,15.2,15.3,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1.0,0,0,6.037990253487766
28,4.9,19.45,19.6,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1.0,0,0,17.137407700371956
32,4.8,21.35,21.45,0,0,1,0,0,0,0,1,2,0,1,0,0,1,1.0,0,0,7.562478890452318
27,4.8,18.55,19.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,1,12.435256015114375
21,4.6,17.6,18.05,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0.0,0,1,7.54997184471634
31,4.7,16.25,16.35,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0,0,6.0500335924587025
22,4.7,12.2,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,6.209485128886319
29,4.9,20.25,20.3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1.0,0,0,13.973207156405252
27,4.4,17.35,17.45,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1.0,0,0,20.85094842431187
28,5.0,22.35,22.45,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0,0,1,13.73594217639692
22,4.8,17.2,17.3,1,0,0,0,0,0,1,0,2,1,0,0,0,1,0.0,0,1,19.880157869977552
30,4.4,12.6,13.05,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,6.232303380306801
25,4.8,17.2,17.3,0,0,0,0,1,0,1,0,2,1,0,0,1,0,1.0,0,1,7.762500242365753
35,3.8,18.55,18.6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.0,0,0,12.107250921527273
23,4.6,20.15,20.25,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.0,0,0,20.181059137197778
36,4.1,8.2,8.25,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,1.5368334425195926
31,4.6,21.2,21.3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0.0,0,0,4.609743188391016
37,4.6,23.6,24.05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,7.683332672259472
28,5.0,11.6,12.1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0.0,0,0,2.979527470384624
27,4.7,19.3,19.4,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1.0,0,0,10.757499697083244
39,4.6,20.5,20.6,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1.0,0,0,7.803119706574829
26,4.8,20.5,20.55,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,1,7.48998095899907
25,4.7,20.35,20.5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,19.3626986679347
38,5.0,18.2,18.35,0,0,0,0,0,0,1,0,2,1,0,0,1,0,2.0,0,0,13.406506203190967
35,3.7,23.5,24.05,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,0,0,16.8253834049009
25,4.8,18.1,18.25,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,0,7.660678233235288
38,4.1,20.45,20.5,0,1,0,0,0,0,0,1,2,1,0,0,1,0,1.0,1,0,20.506954885363346
28,4.9,17.2,17.3,0,0,0,1,0,0,1,0,2,1,0,0,1,0,1.0,0,1,19.91296718928853
34,4.3,17.55,17.6,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0.0,0,1,7.601681384871196
28,4.9,19.3,19.45,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0.0,0,0,17.138041435510257
39,5.0,22.5,22.55,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0.0,0,0,14.022268860182423
31,4.4,20.35,20.4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0,0,0,4.674181485440602
27,4.5,14.4,14.45,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1.0,0,1,6.058919182290143
27,5.0,15.45,15.6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1.0,0,1,6.2427530270295275
21,4.2,17.6,18.1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1.0,0,0,20.180635114114715
35,4.8,17.5,17.55,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1.0,0,0,13.62208523449083
25,4.9,18.15,18.2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1.0,0,0,20.506934775865457
22,4.9,20.15,20.25,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0,0,9.314862687658115
29,4.9,17.45,17.6,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1.0,0,0,4.65694538594946
24,4.6,23.55,24.1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0,0,10.602497166339631
31,4.8,23.2,23.25,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0,0,4.561152341209805
29,4.5,20.3,20.4,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1.0,0,0,19.615926964388624
34,4.3,9.3,9.35,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0,0,3.0408635912257624
27,4.4,20.3,20.4,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2.0,0,0,10.641157729337541
36,4.9,17.45,17.55,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,0,0,9.32728515796102
33,4.5,20.2,20.25,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1.0,0,0,14.021750803377119
38,4.9,18.35,18.45,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1.0,0,1,7.649724402449684
21,4.8,22.4,22.45,0,0,0,0,1,1,0,0,2,0,1,0,0,1,1.0,0,0,16.385802266862793
38,4.5,21.15,21.3,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0.0,0,0,19.975696041451314
25,4.6,10.1,10.15,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0.0,1,0,6872.0282402088105
29,5.0,10.6,11.15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,1,1.5322236104030795
28,4.8,17.1,17.15,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0.0,0,0,17.076725433736602
35,4.7,11.1,11.25,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,1,3.0527511596434675
34,4.6,13.45,13.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0,0,6.146622187550208
21,4.7,19.4,19.55,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1.0,0,1,4.537418110277337
26,4.9,21.15,21.2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,13.681416111912892
34,4.1,20.1,20.25,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0,0,17.165842266656078
35,4.6,19.5,19.55,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0,0,8.938197833558919
28,4.0,20.35,20.5,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1.0,0,0,10.587588203123412
29,4.9,19.6,20.1,0,0,0,0,1,0,0,1,2,0,1,0,1,0,1.0,0,1,9.326827803405624
31,5.0,18.15,18.2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1.0,0,0,12.099096916817196
34,4.1,21.2,21.35,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1.0,0,0,19.883360631545855
29,4.7,20.4,20.45,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.0,0,1,17.07644834661623
27,4.6,19.55,20.05,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2.0,0,0,10.88036428627722
33,4.7,13.55,14.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,6.0500335924587025
28,4.7,18.5,18.6,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.0,0,0,4.528162065607132
26,4.5,12.45,12.55,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1.0,0,1,6.210098947886509
21,4.6,19.45,19.6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,4.528162065607132
25,4.9,23.3,23.35,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1.0,0,0,10.587113705075847
25,4.7,10.3,10.35,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0.0,0,0,1.4922842147892665
35,4.6,18.3,18.4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,16.610926485281333
28,4.8,15.6,16.1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0,0,1,6.210141144622587
37,4.2,22.6,23.15,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,9.363672588462148
23,4.7,22.6,23.1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1.0,0,0,4.674143698976439
35,4.6,18.55,18.6,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1.0,0,1,10.70546847853061
28,3.8,19.5,19.6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,9.178296996538572
31,4.6,23.55,24.05,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1.0,0,1,10.704238934519317
22,4.2,23.2,23.25,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.0,0,0,4.657153007152837
36,4.2,9.15,9.3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,0,0,1.5526813140972442
32,4.8,20.1,20.2,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1.0,0,1,4.65818248829983
37,4.7,10.5,11.05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,1,1.5522330405305724
39,4.8,22.45,22.55,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,20.071289622813055
27,5.0,20.4,20.45,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.0,0,0,17.09838855662463
20,4.1,18.6,19.1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1.0,0,0,10.867285240714486
25,5.0,15.1,15.25,0,0,0,1,0,0,1,0,2,0,0,1,0,0,1.0,0,0,6.040034059163726
35,4.3,23.15,23.25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,7.600994631258686
36,4.8,20.4,20.55,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1.0,0,0,7.546712474612512
21,4.7,22.35,22.45,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0,0,20.20631581133856
33,4.9,23.15,23.2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,13.611585111772158
29,4.6,20.35,20.4,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1.0,0,0,4.464734973807576
21,4.6,21.35,21.5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1.0,0,0,13.971881683316301
22,4.8,10.55,11.05,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0,0,1,3.0734537599377685
30,5.0,22.55,23.1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1.0,0,1,12.29378731203682
32,4.9,11.35,11.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,3.1089255711547725
30,5.0,19.5,19.55,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1.0,0,1,9.220865975037842
39,4.8,10.55,11.05,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,0,1,1.5321262845594088
30,4.2,10.1,10.2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0,0,3.105144913226864
36,4.8,10.5,11.05,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1.0,0,0,1.560671234748265
39,4.1,21.4,21.55,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,0,0,16.601408334261674
25,4.6,21.4,21.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0,0,20.20593639018606
38,4.9,23.6,24.1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,0,0,8.938197833558919
38,4.5,21.35,21.4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.0,0,0,16.721976048741215
36,4.5,9.55,10.1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1.0,0,0,1.5093844931452696
32,4.5,23.25,23.35,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,1,13.786698988713738
38,4.5,21.4,21.45,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,0,0,7.342983872895803
33,5.0,20.5,20.6,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1.0,0,0,9.220373067021216
28,4.6,19.15,19.3,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0.0,0,0,7.79036212453358
34,4.8,23.35,23.45,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,9.121044921629522
20,4.6,19.15,19.2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1.0,0,1,10.866360907886408
36,4.1,19.5,19.6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2.0,0,0,10.756990051436132
35,4.4,21.1,21.25,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1.0,0,0,10.7572047086705
25,4.5,18.5,19.05,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0.0,0,1,13.611254468563875
37,4.8,17.6,18.15,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.0,0,0,4.494246018081996
20,4.1,10.4,10.45,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.0,0,0,3.1162485097900614
24,4.9,22.2,22.3,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1.0,0,1,7.342575883380827
38,4.8,22.1,22.2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.0,1,0,16.60096646627219
35,4.5,21.5,21.55,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0,1,7.44864451602914
28,4.6,23.35,23.45,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0.0,1,0,9.059804963936871
28,4.9,20.5,20.6,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0.0,0,1,16.383856071848083
33,4.7,22.4,22.5,1,0,0,0,0,1,0,0,2,0,1,0,1,0,1.0,0,0,12.418575637818037
33,4.6,17.1,17.15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,10.865776701899678
20,4.7,22.55,23.05,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.0,0,1,13.403654333869838
38,4.9,11.35,11.5,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,0,0,1.5102059212854184
20,4.6,20.4,20.55,0,1,0,0,0,0,0,1,2,0,1,0,1,0,1.0,0,0,12.435689047425509
25,4.9,23.35,23.45,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1.0,0,0,4.657651549280329
37,5.0,8.6,9.1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1.0,0,1,3.052735829416971
24,4.3,20.5,20.55,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.0,0,0,16.38489468676721
31,3.8,22.55,23.1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2.0,0,0,16.11418469938882
26,4.7,22.15,22.2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,1,16.902993744245755
25,4.6,11.15,11.3,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1.0,0,0,3.025059809277375
38,4.9,15.15,15.25,0,0,1,0,0,0,1,0,2,1,0,0,1,0,1.0,0,0,6.209021101535612
30,4.6,18.35,18.45,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1.0,0,0,7.547357671334388
26,4.7,21.35,21.45,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.0,0,0,13.830779932927063
25,3.4,23.4,23.45,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,13.83000931143171
38,4.9,8.3,8.4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,1.5581570033504792
20,4.6,20.35,20.4,0,0,0,0,1,0,0,1,2,0,0,1,0,1,1.0,0,1,13.765934616154562
36,4.5,23.15,23.3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.0,0,0,12.074063090452917
37,4.6,23.5,23.6,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.0,0,0,10.56497410160339
38,4.8,21.45,21.55,0,1,0,0,0,0,0,1,2,1,0,0,0,1,2.0,0,0,7.448311138215936
34,4.7,19.6,20.1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0.0,0,1,12.421407858787804
38,4.7,19.6,20.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,16.85352490584544
26,4.9,20.5,20.6,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1.0,0,1,9.05586019430546
36,4.0,14.35,14.45,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2.0,0,0,6.080882967594327
35,4.7,20.45,20.6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0,0,0,10.64228895373868
33,4.9,11.15,11.2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.0,0,0,1.5125236323325255
32,4.6,20.1,20.15,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1.0,0,1,19.471345836350395
31,3.5,21.6,22.15,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1.0,0,0,13.972036025783174
34,4.6,20.55,21.1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1.0,0,0,7.573470125639189
38,3.8,19.4,19.55,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1.0,0,0,12.256927745913815
36,4.7,10.55,11.1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,3.1213024454301257
31,4.5,20.2,20.3,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1.0,0,1,13.413644078076244
37,4.6,17.5,17.6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,4.476870823146776
21,4.3,20.5,20.6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,0,7.661250453808297
31,4.5,22.3,22.4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,12.421407858787804
21,4.8,21.55,22.1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,0,1,7.790401360105752
38,4.9,23.25,23.3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1.0,0,0,19.915298664494234
32,4.4,15.6,16.05,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0,0,6.12841937845769
32,4.5,9.1,9.15,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0,1,3.105095437473336
20,4.1,19.15,19.2,0,1,0,0,0,0,0,1,2,0,1,0,0,1,1.0,0,1,10.906149360969733
35,4.7,20.6,21.15,0,0,0,1,0,0,0,1,2,0,1,0,0,1,1.0,0,0,9.264280986804865
30,4.7,17.45,17.6,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1.0,0,0,4.541151313453414
37,4.9,11.3,11.45,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0.0,0,1,3.0251492856775037
32,4.8,20.15,20.2,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1.0,0,0,12.16161548161981
23,4.6,20.45,20.5,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.0,0,1,12.463888116757749
28,4.6,17.1,17.15,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1.0,0,0,7.661331134220826
39,4.5,17.25,17.4,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1.0,0,0,13.829314445199353
23,4.5,19.55,20.1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1.0,0,0,20.856833724898493
31,4.7,18.5,18.55,1,0,0,0,0,0,1,0,2,0,0,1,0,1,1.0,0,0,4.663432062512584
36,4.8,22.1,22.2,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1.0,0,1,17.09799793130139
37,4.1,19.3,19.35,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1.0,0,1,20.85094842431187
37,5.0,18.1,18.2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1.0,0,0,9.31283846749211
21,4.8,20.45,20.5,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1.0,0,0,12.161512247541568
38,4.5,20.15,20.3,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1.0,0,0,9.192571532077613
36,4.3,22.45,22.55,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1.0,0,0,19.628433732209125
21,4.8,23.2,23.25,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0.0,0,1,19.688308620509066
28,5.0,21.55,22.1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1.0,0,0,12.161605446010208
27,4.8,11.2,11.3,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1.0,0,1,3.0188687420087144
29,4.8,21.15,21.3,0,0,1,0,0,0,0,1,2,0,1,0,0,1,1.0,0,0,16.849904095492622
38,4.5,13.2,13.3,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1.0,0,0,6.0504060616582525
28,5.0,23.1,23.2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1.0,0,1,9.075387359616569
37,4.6,8.5,9.05,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,1.4897768153112216
34,4.2,22.45,22.6,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1.0,0,0,10.485867717329029
32,4.1,10.6,11.15,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,1,2.9962426790626724
27,5.0,17.55,18.05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,0,0,8.940167719841355
30,4.8,20.1,20.15,0,1,0,0,0,0,0,1,2,1,0,0,1,0,1.0,0,0,9.088011034370513
